trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
1268,2017,2017-08-27,PHI,NYJ,,,,,BrooTe00,Terrence Brooks
1265,2017,2017-08-28,BUF,KC,,,,,RaglRe00,Reggie Ragland
1265,2017,2017-08-28,KC,BUF,2019,4,131,0,MartWe00,Wes Martin
1266,2017,2017-08-28,IND,NYJ,,,,,HennTh00,Thomas Hennessy
1266,2017,2017-08-28,NYJ,IND,,,,,MartRo01,Ronald Martin
1264,2017,2017-08-29,CIN,NE,,,,,FlowMa00,Marquis Flowers
1264,2017,2017-08-29,NE,CIN,2018,7,249,0,WoodLo00,Logan Woodside
1263,2017,2017-08-30,CLE,KC,,,,,ErviCa00,Cam Erving
1263,2017,2017-08-30,KC,CLE,2018,5,159,0,FounDa00,Daurice Fountain
1262,2017,2017-08-31,DET,SF,,,,,TomlLa01,Laken Tomlinson
1262,2017,2017-08-31,SF,DET,2019,5,142,0,BurrBe00,Ben Burr-Kirven
1251,2017,2017-09-01,ARI,BAL,,,,,BergTo00,Tony Bergstrom
1251,2017,2017-09-01,BAL,ARI,2018,7,238,0,SielZa00,Zach Sieler
1260,2017,2017-09-01,ATL,DEN,2018,5,163,0,SettTi00,Tim Settle
1260,2017,2017-09-01,DEN,ATL,,,,,SambTy00,Ty Sambrailo
1270,2017,2017-09-01,NYJ,SEA,,,,,RichSh00,Sheldon Richardson
1270,2017,2017-09-01,NYJ,SEA,2018,7,226,0,WillDa010,David Williams
1270,2017,2017-09-01,SEA,NYJ,,,,,KearJe01,Jermaine Kearse
1270,2017,2017-09-01,SEA,NYJ,2018,2,49,0,GoedDa00,Dallas Goedert
1270,2017,2017-09-01,SEA,NYJ,2018,7,235,0,FranZa00,Zaire Franklin
1250,2017,2017-09-02,BAL,JAX,2019,7,236,0,UrsuJo00,John Ursua
1250,2017,2017-09-02,JAX,BAL,,,,,BowaLu00,Luke Bowanko
1253,2017,2017-09-02,CIN,DAL,,,,,BenwBe00,Bene Benwikere
1253,2017,2017-09-02,DAL,CIN,2019,6,198,0,HarrTi01,Tim Harris
1254,2017,2017-09-02,KC,SEA,,,,,BattIs00,Isaiah Battle
1254,2017,2017-09-02,SEA,KC,2018,,,1,,
1255,2017,2017-09-02,IND,NE,,,,,DorsPh00,Phillip Dorsett
1255,2017,2017-09-02,NE,IND,,,,,BrisJa00,Jacoby Brissett
1256,2017,2017-09-02,DET,NE,,,,,BadeJo00,Johnson Bademosi
1256,2017,2017-09-02,NE,DET,2019,6,204,0,HomeTr00,Travis Homer
1257,2017,2017-09-02,NE,SEA,2018,5,168,0,JoneJa08,Jamarco Jones
1257,2017,2017-09-02,SEA,NE,,,,,MarsCa00,Cassius Marsh
1258,2017,2017-09-02,NYG,PIT,2018,7,220,1,McGoAl00,Alex McGough
1258,2017,2017-09-02,PIT,NYG,,,,,CockRo00,Ross Cockrell
1259,2017,2017-09-02,LA,WAS,2018,7,241,0,StroGr00,Greg Stroman
1259,2017,2017-09-02,WAS,LA,,,,,CarrDe00,Derek Carrier
1261,2017,2017-09-02,CLE,PIT,2018,6,202,0,CichJa00,Jack Cichy
1261,2017,2017-09-02,PIT,CLE,,,,,CoatSa00,Sammie Coates
1261,2017,2017-09-02,PIT,CLE,2019,7,234,0,GaskMy00,Myles Gaskin
1252,2017,2017-09-03,BUF,CAR,,,,,SeymKe00,Kevon Seymour
1252,2017,2017-09-03,CAR,BUF,,,,,ClayKa00,Kaelin Clay
1252,2017,2017-09-03,CAR,BUF,2019,7,228,0,SweeTo00,Tommy Sweeney
1241,2017,2017-10-10,ARI,NO,2017,6,,0,,
1241,2017,2017-10-10,NO,ARI,,,,,PeteAd01,Adrian Peterson
1242,2017,2017-10-26,CHI,LAC,2018,,,1,,
1242,2017,2017-10-26,LAC,CHI,,,,,InmaDo00,Dontrelle Inman
1243,2017,2017-10-28,BUF,JAX,,,,,DareMa00,Marcell Dareus
1243,2017,2017-10-28,JAX,BUF,2018,5,166,0,TellWy00,Wyatt Teller
1244,2017,2017-10-31,HOU,SEA,,,,,BrowDu20,Duane Brown
1244,2017,2017-10-31,HOU,SEA,2018,5,141,0,GrifSh01,Shaquem Griffin
1244,2017,2017-10-31,SEA,HOU,2018,3,80,0,RankMa00,Martinas Rankin
1244,2017,2017-10-31,SEA,HOU,2019,2,54,0,JohnLo01,Lonnie Johnson
1245,2017,2017-10-31,NE,SF,,,,,GaroJi00,Jimmy Garoppolo
1245,2017,2017-10-31,SF,NE,2018,2,43,0,JohnKe06,Kerryon Johnson
1246,2017,2017-10-31,MIA,PHI,,,,,AjayJa00,Jay Ajayi
1246,2017,2017-10-31,PHI,MIA,2018,4,131,0,BallKa00,Kalen Ballage
1248,2017,2017-10-31,BUF,CAR,2018,3,85,0,GaulRa00,Rashaan Gaulden
1248,2017,2017-10-31,BUF,CAR,2018,7,234,0,SmitAn04,Andre Smith
1248,2017,2017-10-31,CAR,BUF,,,,,BenjKe00,Kelvin Benjamin
1249,2017,2017-10-31,NYJ,SF,2018,5,143,0,BentJa00,Ja'Whaun Bentley
1249,2017,2017-10-31,SF,NYJ,,,,,RobiRa00,Rashard Robinson
1247,2018,2018-03-14,KC,WAS,,,,,SmitAl03,Alex Smith
1247,2018,2018-03-14,WAS,KC,,,,,FullKe00,Kendall Fuller
1247,2018,2018-03-14,WAS,KC,2018,3,78,0,JeffMa00,Malik Jefferson
1271,2018,2018-03-14,KC,LA,,,,,PeteMa00,Marcus Peters
1271,2018,2018-03-14,KC,LA,2018,6,209,0,ArmsCo00,Cornell Armstrong
1271,2018,2018-03-14,LA,KC,2018,4,124,0,WattAr00,Armani Watts
1271,2018,2018-03-14,LA,KC,2019,2,63,0,ThorJu00,Juan Thornhill
1272,2018,2018-03-14,LA,MIA,,,,,QuinRo00,Robert Quinn
1272,2018,2018-03-14,LA,MIA,2018,6,209,0,ArmsCo00,Cornell Armstrong
1272,2018,2018-03-14,MIA,LA,2018,4,111,0,AlleBr02,Brian Allen
1272,2018,2018-03-14,MIA,LA,2018,6,183,0,JoneSa00,Sam Jones
1273,2018,2018-03-14,PHI,SEA,,,,,JohnMa07,Marcus Johnson
1273,2018,2018-03-14,PHI,SEA,2018,5,156,0,FumaTr00,Troy Fumagalli
1273,2018,2018-03-14,SEA,PHI,,,,,BennMi99,Michael Bennett
1273,2018,2018-03-14,SEA,PHI,2018,7,250,0,IzzoRy00,Ryan Izzo
1274,2018,2018-03-14,LA,NYG,,,,,OgleAl00,Alec Ogletree
1274,2018,2018-03-14,LA,NYG,2019,7,245,0,SlayCh00,Chris Slayton
1274,2018,2018-03-14,NYG,LA,2018,4,135,0,FranJo02,John Franklin-Myers
1274,2018,2018-03-14,NYG,LA,2018,6,176,0,KellJo00,John Kelly
1275,2018,2018-03-14,DEN,LA,,,,,TaliAq99,Aqib Talib
1275,2018,2018-03-14,LA,DEN,2018,5,160,0,OkorOg00,Ogbonnia Okoronkwo
1276,2018,2018-03-14,CAR,PHI,,,,,WorlDa00,Daryl Worley
1276,2018,2018-03-14,PHI,CAR,,,,,SmitTo02,Torrey Smith
1277,2018,2018-03-14,CLE,MIA,2018,4,101,0,ThomIa00,Ian Thomas
1277,2018,2018-03-14,CLE,MIA,2019,7,234,0,GaskMy00,Myles Gaskin
1277,2018,2018-03-14,MIA,CLE,,,,,LandJa00,Jarvis Landry
1278,2018,2018-03-14,CLE,GB,2018,4,101,0,ThomIa00,Ian Thomas
1278,2018,2018-03-14,CLE,GB,2018,5,138,0,MadiCo01,Cole Madison
1278,2018,2018-03-14,CLE,GB,,,,,KizeDe00,DeShone Kizer
1278,2018,2018-03-14,GB,CLE,2018,4,114,0,HDa00,Da'Shawn Hand
1278,2018,2018-03-14,GB,CLE,2018,5,150,0,AverGe00,Genard Avery
1278,2018,2018-03-14,GB,CLE,,,,,RandDa00,Damarious Randall
1279,2018,2018-03-14,BUF,CLE,,,,,TaylTy00,Tyrod Taylor
1279,2018,2018-03-14,CLE,BUF,2018,3,65,0,ParkBr01,Bron Parker
1280,2018,2018-03-14,CLE,NE,,,,,ShelDa01,Danny Shelton
1280,2018,2018-03-14,CLE,NE,2018,5,159,0,FounDa00,Daurice Fountain
1280,2018,2018-03-14,NE,CLE,2019,3,95,0,XimiOs00,Oshane Ximines
1281,2018,2018-03-14,BUF,CIN,,,,,GlenCo00,Cordy Glenn
1281,2018,2018-03-14,BUF,CIN,2018,1,21,0,PricBi01,Billy Price
1281,2018,2018-03-14,BUF,CIN,2018,5,158,0,BrowAn05,Andrew Brown
1281,2018,2018-03-14,CIN,BUF,2018,1,12,0,VeaxVi00,Vita Vea
1281,2018,2018-03-14,CIN,BUF,2018,6,187,0,McClRa00,Ray-Ray McCloud
1282,2018,2018-03-14,DEN,MIN,,,,,SiemTr00,Trevor Siemian
1282,2018,2018-03-14,DEN,MIN,2018,7,225,0,DownDe00,Devante Downs
1282,2018,2018-03-14,MIN,DEN,2019,5,156,0,HollJu00,Justin Hollins
1283,2018,2018-03-15,CLE,NE,,,,,McCoJa99,Jason McCourty
1283,2018,2018-03-15,CLE,NE,2018,7,219,0,EtliDa00,Danny Etling
1283,2018,2018-03-15,NE,CLE,2018,6,205,0,YounTr00,Trevon Young
1284,2018,2018-03-17,IND,NYJ,2018,1,3,0,DarnSa00,Sam Darnold
1284,2018,2018-03-17,NYJ,IND,2018,1,6,0,NelsQu00,Quenton Nelson
1284,2018,2018-03-17,NYJ,IND,2018,2,37,0,SmitBr06,Braden Smith
1284,2018,2018-03-17,NYJ,IND,2018,2,49,0,GoedDa00,Dallas Goedert
1284,2018,2018-03-17,NYJ,IND,2019,2,34,0,Ya-SRo00,Rock Ya-Sin
1285,2018,2018-03-18,NE,OAK,2018,5,159,0,FounDa00,Daurice Fountain
1285,2018,2018-03-18,OAK,NE,,,,,PattCo00,Cordarrelle Patterson
1285,2018,2018-03-18,OAK,NE,2018,6,210,0,BerrBr00,Braxton Berrios
1511,2018,2018-03-20,DAL,OAK,2018,5,173,0,TownJo01,Johnny Townsend
1511,2018,2018-03-20,OAK,DAL,,,,,OlawJa00,Jamize Olawale
1511,2018,2018-03-20,OAK,DAL,2018,6,192,0,DembJa00,Jamil Demby
1286,2018,2018-03-22,NYG,TB,,,,,PierJa99,Jason Pierre-Paul
1286,2018,2018-03-22,NYG,TB,2018,4,102,0,HolmJa01,Jalyn Holmes
1286,2018,2018-03-22,TB,NYG,2018,3,69,0,HillB.00,B.J. Hill
1286,2018,2018-03-22,TB,NYG,2018,4,108,0,LaulKy00,Kyle Lauletta
1287,2018,2018-03-29,DEN,WAS,2018,4,109,0,ApkeTr00,Troy Apke
1287,2018,2018-03-29,DEN,WAS,2018,5,142,0,ReedD.00,D.J. Reed
1287,2018,2018-03-29,DEN,WAS,2018,5,163,0,SettTi00,Tim Settle
1287,2018,2018-03-29,DEN,WAS,2020,7,,1,,
1287,2018,2018-03-29,WAS,DEN,,,,,CravSu00,Su'a Cravens
1287,2018,2018-03-29,WAS,DEN,2018,4,113,0,HamiDa01,DaeSean Hamilton
1287,2018,2018-03-29,WAS,DEN,2018,5,149,0,DickMi00,Michael Dickson
1350,2018,2018-04-04,LA,NE,2018,1,23,0,WynnIs00,Isaiah Wynn
1350,2018,2018-04-04,LA,NE,2018,6,198,0,McKeKa00,Kahlil McKenzie
1350,2018,2018-04-04,NE,LA,,,,,CookBr00,Brandin Cooks
1350,2018,2018-04-04,NE,LA,2018,4,136,0,HaynMa01,Marquis Haynes
1327,2018,2018-04-23,DEN,NYG,,,,,DixoRi00,Riley Dixon
1327,2018,2018-04-23,NYG,DEN,2019,7,220,0,GillCu00,Cullen Gillaspia
1288,2018,2018-04-26,BUF,TB,2018,1,12,0,VeaxVi00,Vita Vea
1288,2018,2018-04-26,BUF,TB,2018,2,53,0,StewM.00,M.J. Stewart
1288,2018,2018-04-26,BUF,TB,2018,2,56,0,DawsDu00,Duke Dawson
1288,2018,2018-04-26,TB,BUF,2018,1,7,0,AlleJo02,Josh Allen
1289,2018,2018-04-26,ARI,OAK,2018,1,15,0,MillKo00,Kolton Miller
1289,2018,2018-04-26,ARI,OAK,2018,3,79,0,GreeRa01,Rasheem Green
1289,2018,2018-04-26,ARI,OAK,2018,5,152,0,CruiDa00,Dane Cruikshank
1289,2018,2018-04-26,OAK,ARI,2018,1,10,0,RoseJo01,Josh Rosen
1290,2018,2018-04-26,GB,NO,2018,1,14,0,DaveMa00,Marcus Davenport
1290,2018,2018-04-26,NO,GB,2018,1,27,0,PennRa00,Rashaad Penny
1290,2018,2018-04-26,NO,GB,2018,5,147,0,KiseMi00,Micah Kiser
1290,2018,2018-04-26,NO,GB,2019,1,30,0,BakeDe00,Deandre Baker
1291,2018,2018-04-26,BAL,BUF,2018,1,16,0,EdmuTr01,Tremaine Edmunds
1291,2018,2018-04-26,BUF,BAL,2018,1,22,0,EvanRa01,Rashaan Evans
1291,2018,2018-04-26,BUF,BAL,2018,3,65,0,ParkBr01,Brandon Parker
1291,2018,2018-04-26,BUF,BAL,2018,5,154,0,NealSi00,Siran Neal
1292,2018,2018-04-26,GB,SEA,2018,1,27,0,PennRa00,Rashaad Penny
1292,2018,2018-04-26,GB,SEA,2018,3,76,0,RudoMa00,Mason Rudolph
1292,2018,2018-04-26,GB,SEA,2018,6,186,0,MartJa02,Jacob Martin
1292,2018,2018-04-26,SEA,GB,2018,1,18,0,AlexJa00,Jaire Alexander
1292,2018,2018-04-26,SEA,GB,2018,7,248,0,DonnKe00,Kendall Donnerson
1293,2018,2018-04-26,OAK,PIT,2018,3,79,0,GreeRa01,Rasheem Green
1293,2018,2018-04-26,PIT,OAK,,,,,BryaMa00,Martavis Bryant
1294,2018,2018-04-26,BAL,TEN,2018,1,22,0,EvanRa01,Rashaan Evans
1294,2018,2018-04-26,BAL,TEN,2018,6,215,0,BozeBr00,Bradley Bozeman
1294,2018,2018-04-26,TEN,BAL,2018,1,25,0,HursHa00,Hayden Hurst
1294,2018,2018-04-26,TEN,BAL,2018,4,125,0,MaddAv00,Avonte Maddox
1295,2018,2018-04-26,BAL,PHI,2018,2,52,0,TuraKe00,Kemoko Turay
1295,2018,2018-04-26,BAL,PHI,2018,4,125,0,MaddAv00,Avonte Maddox
1295,2018,2018-04-26,BAL,PHI,2019,2,53,0,SandMi01,Miles Sanders
1295,2018,2018-04-26,PHI,BAL,2018,1,32,0,JackLa00,Lamar Jackson
1295,2018,2018-04-26,PHI,BAL,2018,4,132,0,ScotJa02,Jaleel Scott
1296,2018,2018-04-27,NE,SF,2018,3,95,0,MoorTa00,Tarvarius Moore
1296,2018,2018-04-27,SF,NE,,,,,BrowTr02,Trenton Brown
1296,2018,2018-04-27,SF,NE,2018,5,143,0,BentJa00,Ja'Whaun Bentley
1297,2018,2018-04-27,OAK,TEN,2018,2,41,0,LandHa00,Harold Landry
1297,2018,2018-04-27,TEN,OAK,2018,2,57,0,HallP.00,P.J. Hall
1297,2018,2018-04-27,TEN,OAK,2018,3,89,0,NoteJo00,Joseph Noteboom
1298,2018,2018-04-27,DET,NE,2018,2,51,0,MillAn02,Anthony Miller
1298,2018,2018-04-27,DET,NE,2018,4,117,0,WhitJo03,Jordan Whitehead
1298,2018,2018-04-27,NE,DET,2018,2,43,0,JohnKe06,Kerryon Johnson
1299,2018,2018-04-27,SF,WAS,2018,2,59,0,GuicDe00,Derrius Guice
1299,2018,2018-04-27,SF,WAS,2018,3,74,0,ChriGe01,Geron Christian
1299,2018,2018-04-27,WAS,SF,2018,2,44,0,PettDa00,Dante Pettis
1299,2018,2018-04-27,WAS,SF,2018,5,142,0,ReedD.00,D.J. Reed
1300,2018,2018-04-27,CIN,KC,2018,2,46,0,SpeaBr00,Breeland Speaks
1300,2018,2018-04-27,CIN,KC,2018,3,100,0,ODanDo00,Dorian O'Daniel
1300,2018,2018-04-27,KC,CIN,2018,2,54,0,BateJe00,Jessie Bates
1300,2018,2018-04-27,KC,CIN,2018,3,78,0,JeffMa00,Malik Jefferson
1301,2018,2018-04-27,IND,PHI,2018,2,49,0,GoedDa00,Dallas Goedert
1301,2018,2018-04-27,PHI,IND,2018,2,52,0,TuraKe00,Kemoko Turay
1301,2018,2018-04-27,PHI,IND,2018,5,169,0,WilkJo01,Jordan Wilkins
1302,2018,2018-04-27,CHI,NE,2018,4,105,0,CallAn00,Antonio Callaway
1302,2018,2018-04-27,CHI,NE,2019,2,56,0,HardMe00,Mecole Hardman
1302,2018,2018-04-27,NE,CHI,2018,2,51,0,MillAn02,Anthony Miller
1303,2018,2018-04-27,NE,TB,2018,2,63,0,DaviCa02,Carlton Davis
1303,2018,2018-04-27,NE,TB,2018,4,117,0,WhitJo03,Jordan Whitehead
1303,2018,2018-04-27,TB,NE,2018,2,56,0,DawsDu00,Duke Dawson
1304,2018,2018-04-27,BAL,OAK,2018,3,65,0,ParkBr01,Brandon Parker
1304,2018,2018-04-27,OAK,BAL,2018,3,75,0,NnadDe00,Derrick Nnadi
1304,2018,2018-04-27,OAK,BAL,2018,5,152,0,CruiDa00,Dane Cruikshank
1304,2018,2018-04-27,OAK,BAL,2018,6,212,0,SenaGr00,Greg Senat
1305,2018,2018-04-27,CLE,IND,2018,2,64,0,LewiTy00,Tyquan Lewis
1305,2018,2018-04-27,IND,CLE,2018,3,67,0,ThomCh06,Chad Thomas
1305,2018,2018-04-27,IND,CLE,2018,6,178,0,SamxCh00,Christian Sam
1306,2018,2018-04-27,BAL,KC,2018,3,75,0,NnadDe00,Derrick Nnadi
1306,2018,2018-04-27,KC,BAL,2018,3,86,0,AndrMa00,Mark Andrews
1306,2018,2018-04-27,KC,BAL,2018,4,122,0,YounKe03,Kenny Young
1307,2018,2018-04-27,PIT,SEA,2018,3,79,0,GreeRa01,Rasheem Green
1307,2018,2018-04-27,PIT,SEA,2018,7,220,0,McGoAl00,Alex McGough
1307,2018,2018-04-27,SEA,PIT,2018,3,76,0,RudoMa00,Mason Rudolph
1308,2018,2018-04-27,LA,OAK,2018,3,87,0,KeyxAr00,Arden Key
1308,2018,2018-04-27,OAK,LA,2018,3,89,0,NoteJo00,Joseph Noteboom
1308,2018,2018-04-27,OAK,LA,2018,6,217,0,BierKe00,Keishawn Bierria
1309,2018,2018-04-27,CAR,GB,2018,3,88,0,BurkOr00,Oren Burks
1309,2018,2018-04-27,GB,CAR,2018,4,101,0,ThomIa00,Ian Thomas
1309,2018,2018-04-27,GB,CAR,2018,5,147,0,KiseMi00,Micah Kiser
1310,2018,2018-04-27,MIN,TB,2018,3,94,0,CappAl00,Alex Cappa
1310,2018,2018-04-27,TB,MIN,2018,4,102,0,HolmJa01,Jalyn Holmes
1310,2018,2018-04-27,TB,MIN,2018,6,180,0,FatuFo00,Folorunso Fatukasi
1311,2018,2018-04-28,CLE,NE,2018,4,114,0,HandDa00,Da'Shawn Hand
1311,2018,2018-04-28,CLE,NE,2018,6,178,0,SamxCh00,Christian Sam
1311,2018,2018-04-28,NE,CLE,2018,4,105,0,CallAn00,Antonio Callaway
1312,2018,2018-04-28,DET,NE,2019,3,73,0,MontDa01,David Montgomery
1312,2018,2018-04-28,NE,DET,2018,4,114,0,HandDa00,Da'Shawn Hand
1313,2018,2018-04-28,CAR,LA,2018,5,147,0,KiseMi00,Micah Kiser
1313,2018,2018-04-28,CAR,LA,2018,6,197,0,DionSh00,Shaun Dion Hamilton
1313,2018,2018-04-28,LA,CAR,2018,4,136,0,HaynMa01,Marquis Haynes
1314,2018,2018-04-28,IND,OAK,2018,5,140,0,HursMa00,Maurice Hurst
1314,2018,2018-04-28,OAK,IND,2018,5,159,0,FounDa00,Daurice Fountain
1314,2018,2018-04-28,OAK,IND,2018,6,185,0,CainDe00,Deon Cain
1315,2018,2018-04-28,DEN,SEA,2018,5,149,0,DickMi00,Michael Dickson
1315,2018,2018-04-28,SEA,DEN,2018,5,156,0,FumaTr00,Troy Fumagalli
1315,2018,2018-04-28,SEA,DEN,2018,7,226,0,WillDa010,David Williams
1316,2018,2018-04-28,BAL,TEN,2018,5,152,0,CruiDa00,Dane Cruikshank
1316,2018,2018-04-28,TEN,BAL,2018,5,162,0,LaslJo00,Jordan Lasley
1316,2018,2018-04-28,TEN,BAL,2018,6,215,0,BozeBr00,Bradley Bozeman
1317,2018,2018-04-28,DAL,LA,2018,6,192,0,DembJa00,Jamil Demby
1317,2018,2018-04-28,LA,DAL,,,,,AustTa00,Tavon Austin
1318,2018,2018-04-28,MIN,NYJ,2018,5,167,0,CarlDa00,Daniel Carlson
1318,2018,2018-04-28,MIN,NYJ,2018,7,225,0,DownDe00,Devante Downs
1318,2018,2018-04-28,NYJ,MIN,2018,5,157,0,ConkTy00,Tyler Conklin
1319,2018,2018-04-28,DEN,LA,2018,5,160,0,OkorOg00,Ogbonnia Okoronkwo
1319,2018,2018-04-28,LA,DEN,2018,6,183,0,JoneSa00,Sam Jones
1319,2018,2018-04-28,LA,DEN,2018,6,217,0,BierKe00,Keishawn Bierria
1320,2018,2018-04-28,MIN,NYJ,2018,6,180,0,FatuFo00,Folorunso Fatukasi
1320,2018,2018-04-28,MIN,NYJ,2018,6,204,0,CannTr00,Trenton Cannon
1320,2018,2018-04-28,NYJ,MIN,2018,5,167,0,CarlDa00,Daniel Carlson
1320,2018,2018-04-28,NYJ,MIN,2018,7,225,0,DownDe00,Devante Downs
1321,2018,2018-04-28,IND,NYJ,,,,,AndeHe00,Henry Anderson
1321,2018,2018-04-28,NYJ,IND,2018,7,235,0,FranZa00,Zaire Franklin
1322,2018,2018-04-28,ATL,LA,2018,7,244,0,LawlJu00,Justin Lawler
1322,2018,2018-04-28,ATL,LA,2018,7,256,0,QuinTr00,Trey Quinn
1322,2018,2018-04-28,LA,ATL,2018,6,194,0,GageRu00,Russell Gage
1323,2018,2018-04-28,LA,WAS,2018,6,197,0,DionSh00,Shaun Dion Hamilton
1323,2018,2018-04-28,LA,WAS,2018,7,256,0,QuinTr00,Trey Quinn
1323,2018,2018-04-28,WAS,LA,2018,6,205,0,YounTr00,Trevon Young
1323,2018,2018-04-28,WAS,LA,2018,7,231,0,HowaTr00,Travin Howard
1324,2018,2018-04-28,KC,NE,2018,7,233,0,MailJo00,Jordan Mailata
1324,2018,2018-04-28,KC,NE,2018,7,243,0,CrosKe00,Keion Crossen
1324,2018,2018-04-28,NE,KC,2018,6,198,0,McKeKa00,Kahlil McKenzie
1325,2018,2018-04-28,NE,PHI,2018,7,233,0,MailJo00,Jordan Mailata
1325,2018,2018-04-28,PHI,NE,2018,7,250,0,IzzoRy00,Ryan Izzo
1325,2018,2018-04-28,PHI,NE,2019,7,239,0,MitcDi00,Dillon Mitchell
1326,2018,2018-04-28,DAL,OAK,,,,,SwitRy00,Ryan Switzer
1326,2018,2018-04-28,OAK,DAL,,,,,WardJi02,Jihad Ward
1335,2018,2018-05-03,DET,MIA,,,,,SpenAk00,Akeem Spence
1335,2018,2018-05-03,MIA,DET,2019,7,229,0,JohnPJ00,P.J. Johnson
1333,2018,2018-05-18,ARI,CLE,2020,6,187,0,PeopDo00,Donovan Peoples-Jones
1333,2018,2018-05-18,CLE,ARI,,,,,TaylJa01,Jamar Taylor
1332,2018,2018-05-22,NYJ,OAK,,,,,HackCh01,Christian Hackenberg
1332,2018,2018-05-22,OAK,NYJ,2019,7,,1,,
1331,2018,2018-08-05,BUF,CLE,2020,7,236,0,ScotVe00,Vernon Scott
1331,2018,2018-08-05,CLE,BUF,,,,,ColeCo00,Corey Coleman
1334,2018,2018-08-23,DET,SF,2020,7,217,0,JennJa00,Jauan Jennings
1334,2018,2018-08-23,SF,DET,,,,,HaroEl00,Eli Harold
1330,2018,2018-08-26,GB,IND,,,,,PipkLe00,Lenzy Pipkins
1330,2018,2018-08-26,IND,GB,,,,,MorrAn01,Antonio Morrison
1329,2018,2018-08-27,OAK,PIT,,,,,SwitRy00,Ryan Switzer
1329,2018,2018-08-27,OAK,PIT,2019,6,175,0,SmitSu00,Sutton Smith
1329,2018,2018-08-27,PIT,OAK,2019,5,158,0,JackMi01,Michael Jackson
1336,2018,2018-08-27,MIN,NYG,2019,7,232,0,AsafGe00,George Asafo-Adjei
1336,2018,2018-08-27,NYG,MIN,,,,,JoneBr04,Brett Jones
1328,2018,2018-08-28,BAL,TEN,,,,,CorrKa00,Kamalei Correa
1328,2018,2018-08-28,TEN,BAL,2019,6,191,0,EppsMa00,Marcus Epps
1337,2018,2018-08-29,GB,SEA,,,,,HundBr00,Brett Hundley
1337,2018,2018-08-29,SEA,GB,2019,6,194,0,WillDe07,Dexter Williams
1338,2018,2018-08-29,NO,NYJ,2019,3,93,0,BoykMi00,Miles Boykin
1338,2018,2018-08-29,NYJ,NO,,,,,BridTe00,Teddy Bridgewater
1338,2018,2018-08-29,NYJ,NO,2019,6,177,0,HampSa00,Saquan Hampton
1339,2018,2018-08-30,DAL,KC,,,,,,Charvarius Ward
1339,2018,2018-08-30,KC,DAL,,,,,EhinPa00,Parker Ehinger
1340,2018,2018-08-31,ATL,NE,2020,7,230,0,WoodDu01,Dustin Woodard
1340,2018,2018-08-31,NE,ATL,,,,,RichJo00,Jordan Richards
1341,2018,2018-08-31,KC,MIA,2020,7,246,0,PerrMa00,Malcolm Perry
1341,2018,2018-08-31,MIA,KC,,,,,LucaJo00,Jordan Lucas
1342,2018,2018-08-31,CLE,SF,,,,,ColeSh00,Shon Coleman
1342,2018,2018-08-31,SF,CLE,2019,7,243,0,ScotNi01,Nick Scott
1343,2018,2018-09-01,OAK,SEA,,,,,LuanSh00,Shalom Luani
1343,2018,2018-09-01,SEA,OAK,2019,7,235,0,RussDo00,Dontavius Russell
1344,2018,2018-09-01,CAR,DET,,,,,RobiCo00,Corey Robinson
1344,2018,2018-09-01,DET,CAR,2020,7,,1,,
1345,2018,2018-09-01,IND,SEA,,,,,JohnMa07,Marcus Johnson
1345,2018,2018-09-01,SEA,IND,,,,,DaniDa02,Darrell Daniels
1346,2018,2018-09-01,CHI,OAK,2019,1,24,0,JacoJo01,Josh Jacobs
1346,2018,2018-09-01,CHI,OAK,2019,6,196,0,AustBl00,Blessuan Austin
1346,2018,2018-09-01,CHI,OAK,2020,1,19,0,ArneDa00,Damon Arnette
1346,2018,2018-09-01,CHI,OAK,2020,3,81,0,EdwaBr01,Bryan Edwards
1346,2018,2018-09-01,OAK,CHI,,,,,MackKh00,Khalil Mack
1346,2018,2018-09-01,OAK,CHI,2020,2,43,0,KmetCo00,Cole Kmet
1346,2018,2018-09-01,OAK,CHI,2020,7,226,0,HambAr00,Arlington Hambright
1347,2018,2018-09-01,CLE,NO,2019,7,231,0,MackAl00,Alize Mack
1347,2018,2018-09-01,NO,CLE,,,,,LawrDe02,Devaroe Lawrence
1348,2018,2018-09-01,CHI,PHI,,,,,HallDe02,Deiondre' Hall
1348,2018,2018-09-01,PHI,CHI,2019,7,222,0,WhytKe00,Kerrith Whyte
1349,2018,2018-09-02,BUF,OAK,,,,,McCaA.00,A.J. McCarron
1349,2018,2018-09-02,OAK,BUF,2019,5,158,0,JackMi01,Michael Jackson
1464,2018,2018-09-17,CLE,NE,,,,,GordJo02,Josh Gordon
1464,2018,2018-09-17,CLE,NE,2019,7,243,0,ScotNi01,Nick Scott
1464,2018,2018-09-17,NE,CLE,2019,5,170,0,SeibAu00,Austin Seibert
1463,2018,2018-09-25,BUF,CAR,,,,,NewhMa20,Marshall Newhouse
1463,2018,2018-09-25,CAR,BUF,2021,7,236,1,AndeJa01,Jack Anderson
1462,2018,2018-10-19,CLE,JAX,,,,,HydeCa00,Carlos Hyde
1462,2018,2018-10-19,JAX,CLE,2019,5,144,0,TellMa00,Marvell Tell
1461,2018,2018-10-22,DAL,OAK,2019,1,27,0,AbraJo01,Johnathan Abram
